chrom	start	end	ratio	ratio2
12	99478001	99479000	0.663412636188328	0.663412636188328
12	99479001	99480000	0.763061473309439	0.763061473309439
12	99480001	99481000	0.885165159095234	0.885165159095234
12	99481001	99482000	0.902073061095231	0.902073061095231
12	99482001	99483000	0.638610302121989	0.638610302121989
12	99483001	99484000	0.736346904931717	0.736346904931717
12	99484001	99485000	0.735130668018297	0.735130668018297
12	99485001	99486000	0.761092259774521	0.761092259774521
12	99486001	99487000	0.852719395990612	0.852719395990612
12	99487001	99488000	0.815172061346656	0.815172061346656
12	99488001	99489000	0.839632532456898	0.839632532456898
12	99489001	99490000	0.737908177678941	0.737908177678941
12	99490001	99491000	0.731269045335943	0.731269045335943
12	99491001	99492000	0.676352821289627	0.676352821289627
12	99492001	99493000	0.778069546946478	0.778069546946478
12	99493001	99494000	0.761763307266052	0.761763307266052
12	99494001	99495000	0.77517184280636	0.77517184280636
12	99495001	99496000	0.852179639574477	0.852179639574477
12	99496001	99497000	0.774516760632264	0.774516760632264
12	99497001	99498000	0.662546990183857	0.662546990183857
12	99498001	99499000	0.632501641604721	0.632501641604721
12	99499001	99500000	0.734573786466516	0.734573786466516
12	99500001	99501000	0.736367336852023	0.736367336852023
12	99501001	99502000	0.868978447898962	0.868978447898962
12	99502001	99503000	0.947832456261408	0.947832456261408
12	99503001	99504000	0.765448414067234	0.765448414067234
12	99504001	99505000	0.776226909457435	0.776226909457435
12	99505001	99506000	0.718592747303908	0.718592747303908
12	99506001	99507000	0.769774631204753	0.769774631204753
12	99507001	99508000	0.766892900607307	0.766892900607307
12	99508001	99509000	0.801858515306089	0.801858515306089
12	99509001	99510000	0.8708049925529	0.8708049925529
12	99510001	99511000	0.904459034029279	0.904459034029279
12	99511001	99512000	0.673854042574209	0.673854042574209
12	99512001	99513000	0.730321549372322	0.730321549372322
12	99513001	99514000	0.776241507577754	0.776241507577754
12	99514001	99515000	0.878429624547425	0.878429624547425
12	99515001	99516000	0.7833648659157	0.7833648659157
12	99516001	99517000	0.668395088477302	0.668395088477302
12	99517001	99518000	0.880008795526197	0.880008795526197
12	99518001	99519000	0.875420902471963	0.875420902471963
12	99519001	99520000	0.848347612298114	0.848347612298114
12	99520001	99521000	0.688252355848729	0.688252355848729
12	99521001	99522000	0.633594528502597	0.633594528502597
12	99522001	99523000	0.942663123788726	0.942663123788726
12	99523001	99524000	0.810271934457924	0.810271934457924
12	99524001	99525000	0.80491169827676	0.80491169827676
12	99525001	99526000	0.697777434072893	0.697777434072893
12	99526001	99527000	0.71189434211096	0.71189434211096
12	99527001	99528000	0.808026863311388	0.808026863311388
12	99528001	99529000	0.698029543275218	0.698029543275218
12	99529001	99530000	0.88315373289806	0.88315373289806
12	99530001	99531000	0.755238852562768	0.755238852562768
12	99531001	99532000	0.719048040168593	0.719048040168593
12	99532001	99533000	0.969334268459548	0.969334268459548
12	99533001	99534000	0.724034399495485	0.724034399495485
12	99534001	99535000	0.786083791372736	0.786083791372736
12	99535001	99536000	0.751759781345497	0.751759781345497
12	99536001	99537000	0.711097907798004	0.711097907798004
12	99537001	99538000	0.636076390810287	0.636076390810287
12	99538001	99539000	0.68050951684543	0.68050951684543
12	99539001	99540000	0.797918622074585	0.797918622074585
12	99540001	99541000	0.756368984785582	0.756368984785582
12	99541001	99542000	0.786268680980434	0.786268680980434
12	99542001	99543000	0.824368951320636	0.824368951320636
12	99543001	99544000	0.847441892238087	0.847441892238087
12	99544001	99545000	0.80782446218585	0.80782446218585
12	99545001	99546000	0.75054945540996	0.75054945540996
12	99546001	99547000	0.619630291124598	0.619630291124598
12	99547001	99548000	0.877317622679139	0.877317622679139
12	99548001	99549000	0.860459051350934	0.860459051350934
12	99549001	99550000	0.726235794254881	0.726235794254881
12	99550001	99551000	0.60768555919455	0.60768555919455
12	99551001	99552000	0.690231081371794	0.690231081371794
12	99552001	99553000	0.94829972483041	0.94829972483041
12	99553001	99554000	0.927376669836268	0.927376669836268
12	99554001	99555000	0.902651899724392	0.902651899724392
12	99555001	99556000	0.71195199558952	0.71195199558952
12	99556001	99557000	0.526783386112135	0.526783386112135
12	99557001	99558000	0.781239344194675	0.781239344194675
12	99558001	99559000	0.587568138867184	0.587568138867184
12	99559001	99560000	0.529514261141875	0.529514261141875
12	99560001	99561000	0.623522853133462	0.623522853133462
12	99561001	99562000	0.607973029223234	0.607973029223234
12	99562001	99563000	0.416230616572608	0.416230616572608
12	99563001	99564000	0.545804947601956	0.545804947601956
12	99564001	99565000	0.513379956795976	0.513379956795976
12	99565001	99566000	0.566494872928658	0.566494872928658
12	99566001	99567000	0.423505436125842	0.423505436125842
12	99567001	99568000	0.474356796566342	0.474356796566342
12	99568001	99569000	0.371405733575295	0.371405733575295
12	99569001	99570000	0.373227914368712	0.373227914368712
12	99570001	99571000	0.592391781405397	0.592391781405397
12	99571001	99572000	0.579980233720723	0.579980233720723
12	99572001	99573000	0.465085199458141	0.465085199458141
12	99573001	99574000	0.452274682808233	0.452274682808233
12	99574001	99575000	0.641358102618547	0.641358102618547
12	99575001	99576000	0.48996708252396	0.48996708252396
12	99576001	99577000	0.49845109721534	0.49845109721534
12	99577001	99578000	0.438541238968295	0.438541238968295
12	99578001	99579000	0.576654778186562	0.576654778186562
12	99579001	99580000	0.532562458804854	0.532562458804854
12	99580001	99581000	0.572302651187167	0.572302651187167
12	99581001	99582000	0.610172403220665	0.610172403220665
12	99582001	99583000	0.552050299271117	0.552050299271117
12	99583001	99584000	0.649786479675657	0.649786479675657
12	99584001	99585000	0.649298085949379	0.649298085949379
12	99585001	99586000	0.623545792150245	0.623545792150245
12	99586001	99587000	0.408976918738936	0.408976918738936
12	99587001	99588000	0.436473099071349	0.436473099071349
12	99588001	99589000	0.522031739141394	0.522031739141394
12	99589001	99590000	0.448730212249358	0.448730212249358
12	99590001	99591000	0.305566514171366	0.305566514171366
12	99591001	99592000	0.645956545172984	0.645956545172984
12	99592001	99593000	0.488417069803394	0.488417069803394
12	99593001	99594000	0.572317911632678	0.572317911632678
12	99594001	99595000	0.49312283829379	0.49312283829379
12	99595001	99596000	0.445720372506695	0.445720372506695
12	99596001	99597000	0.545770250898853	0.545770250898853
12	99597001	99598000	0.590813781970492	0.590813781970492
12	99598001	99599000	0.600449856034264	0.600449856034264
12	99599001	99600000	0.518493591613928	0.518493591613928
12	99600001	99601000	0.503154006750288	0.503154006750288
12	99601001	99602000	0.447845406457177	0.447845406457177
12	99602001	99603000	0.538301506831686	0.538301506831686
12	99603001	99604000	0.584845702417639	0.584845702417639
12	99604001	99605000	0.585991056418632	0.585991056418632
12	99605001	99606000	0.611958883786439	0.611958883786439
12	99606001	99607000	0.54926462004565	0.54926462004565
12	99607001	99608000	0.540222703249583	0.540222703249583
12	99608001	99609000	0.534824256348426	0.534824256348426
12	99609001	99610000	0.609847365153616	0.609847365153616
12	99610001	99611000	0.448925446842174	0.448925446842174
12	99611001	99612000	0.526271950030363	0.526271950030363
12	99612001	99613000	0.545666196166741	0.545666196166741
12	99613001	99614000	0.516726189852066	0.516726189852066
12	99614001	99615000	0.54675348888767	0.54675348888767
12	99615001	99616000	0.280247040966071	0.280247040966071
12	99616001	99617000	0.537736587287637	0.537736587287637
12	99617001	99618000	0.304773273968604	0.304773273968604
12	99618001	99619000	0.508249292427424	0.508249292427424
12	99619001	99620000	0.40145323368386	0.40145323368386
12	99620001	99621000	0.507742145786929	0.507742145786929
12	99621001	99622000	0.509632726651723	0.509632726651723
12	99622001	99623000	0.582354357061188	0.582354357061188
12	99623001	99624000	0.42829290430416	0.42829290430416
12	99624001	99625000	0.561163480790076	0.561163480790076
12	99625001	99626000	0.496928167771654	0.496928167771654
12	99626001	99627000	0.46867816650323	0.46867816650323
12	99627001	99628000	0.586623348929547	0.586623348929547
12	99628001	99629000	0.646136739440551	0.646136739440551
12	99629001	99630000	0.623545792150245	0.623545792150245
12	99630001	99631000	0.520088093221425	0.520088093221425
12	99631001	99632000	0.593956046802466	0.593956046802466
12	99632001	99633000	0.552184865097435	0.552184865097435
12	99633001	99634000	0.595451970745673	0.595451970745673
12	99634001	99635000	0.62664702710193	0.62664702710193
12	99635001	99636000	0.483312692928938	0.483312692928938
12	99636001	99637000	0.623243624127998	0.623243624127998
12	99637001	99638000	0.562560189930174	0.562560189930174
12	99638001	99639000	0.547511096549255	0.547511096549255
12	99639001	99640000	0.653135910870333	0.653135910870333
12	99640001	99641000	0.49130764934651	0.49130764934651
12	99641001	99642000	0.601743787463653	0.601743787463653
12	99642001	99643000	0.667892694721771	0.667892694721771
12	99643001	99644000	0.475442049779681	0.475442049779681
12	99644001	99645000	0.366693054280073	0.366693054280073
12	99645001	99646000	0.482147804663983	0.482147804663983
12	99646001	99647000	0.617257801982226	0.617257801982226
12	99647001	99648000	0.610449178647551	0.610449178647551
12	99648001	99649000	0.629881470226519	0.629881470226519
12	99649001	99650000	0.451503958989244	0.451503958989244
12	99650001	99651000	0.520667863468651	0.520667863468651
12	99651001	99652000	0.312195224594283	0.312195224594283
12	99652001	99653000	0.633749472039208	0.633749472039208
12	99653001	99654000	0.555265509324502	0.555265509324502
12	99654001	99655000	0.5202549627046	0.5202549627046
12	99655001	99656000	0.47023195485707	0.47023195485707
12	99656001	99657000	0.388031264347945	0.388031264347945
12	99657001	99658000	0.480054894489695	0.480054894489695
12	99658001	99659000	0.328553279840584	0.328553279840584
12	99659001	99660000	0.518740239456404	0.518740239456404
12	99660001	99661000	0.47904152920749	0.47904152920749
12	99661001	99662000	0.520142869468714	0.520142869468714
12	99662001	99663000	0.512367458952539	0.512367458952539
12	99663001	99664000	0.479903377760949	0.479903377760949
12	99664001	99665000	0.563546471768651	0.563546471768651
12	99665001	99666000	0.524252345368389	0.524252345368389
12	99666001	99667000	0.534003956070631	0.534003956070631
12	99667001	99668000	0.578664555140672	0.578664555140672
12	99668001	99669000	0.468431979139166	0.468431979139166
12	99669001	99670000	0.554094809631799	0.554094809631799
12	99670001	99671000	0.468301888128069	0.468301888128069
12	99671001	99672000	0.609005106081797	0.609005106081797
12	99672001	99673000	0.441754439037369	0.441754439037369
12	99673001	99674000	0.3793564967551	0.3793564967551
12	99674001	99675000	0.504361717406406	0.504361717406406
12	99675001	99676000	0.682585479362428	0.682585479362428
12	99676001	99677000	0.571058731402225	0.571058731402225
12	99677001	99678000	0.731229722434585	0.731229722434585
12	99678001	99679000	0.571516311287885	0.571516311287885
12	99679001	99680000	0.643059949051425	0.643059949051425
12	99680001	99681000	0.756606289179619	0.756606289179619
12	99681001	99682000	0.919929647508713	0.919929647508713
12	99682001	99683000	0.891890179093654	0.891890179093654
12	99683001	99684000	0.707380260241045	0.707380260241045
12	99684001	99685000	0.976080464346272	0.976080464346272
12	99685001	99686000	0.861699502508383	0.861699502508383
12	99686001	99687000	1.05768829038037	1.05768829038037
12	99687001	99688000	0.764856527203417	0.764856527203417
12	99688001	99689000	0.791299276631365	0.791299276631365
12	99689001	99690000	0.780602648826699	0.780602648826699
12	99690001	99691000	0.294254993483068	0.294254993483068
12	99691001	99692000	0.840428299698788	0.840428299698788
12	99692001	99693000	0.662653258795817	0.662653258795817
12	99693001	99694000	0.641059689781927	0.641059689781927
12	99694001	99695000	0.72992015277857	0.72992015277857
12	99695001	99696000	0.748029071979187	0.748029071979187
12	99696001	99697000	0.805444965945934	0.805444965945934
12	99697001	99698000	0.823501281935947	0.823501281935947
12	99698001	99699000	0.571355108128369	0.571355108128369
12	99699001	99700000	0.730505916848092	0.730505916848092
12	99700001	99701000	0.801268912963947	0.801268912963947
12	99701001	99702000	0.673031390286689	0.673031390286689
12	99702001	99703000	0.65322041346559	0.65322041346559
12	99703001	99704000	0.638378226036655	0.638378226036655
12	99704001	99705000	0.817044206542178	0.817044206542178
12	99705001	99706000	0.774817403908364	0.774817403908364
12	99706001	99707000	0.908759295074025	0.908759295074025
12	99707001	99708000	0.763927756181011	0.763927756181011
12	99708001	99709000	0.787795416283309	0.787795416283309
12	99709001	99710000	0.661322514416715	0.661322514416715
12	99710001	99711000	0.823785594116194	0.823785594116194
12	99711001	99712000	0.723125943835279	0.723125943835279
12	99712001	99713000	0.819102575234913	0.819102575234913
12	99713001	99714000	0.808767976616562	0.808767976616562
12	99714001	99715000	0.774808764659847	0.774808764659847
12	99715001	99716000	0.865112341249528	0.865112341249528
12	99716001	99717000	0.759117101360297	0.759117101360297
12	99717001	99718000	0.915829808730918	0.915829808730918
12	99718001	99719000	0.814507289936836	0.814507289936836
12	99719001	99720000	0.726695472350379	0.726695472350379
12	99720001	99721000	0.591011325139521	0.591011325139521
12	99721001	99722000	0.435018575307567	0.435018575307567
12	99722001	99723000	0.78016373888576	0.78016373888576
12	99723001	99724000	0.9569238379859	0.9569238379859
12	99724001	99725000	0.666311419974833	0.666311419974833
12	99725001	99726000	0.722278467245615	0.722278467245615
12	99726001	99727000	0.78479253092168	0.78479253092168
12	99727001	99728000	0.758322780808015	0.758322780808015
12	99728001	99729000	0.761563168883556	0.761563168883556
12	99729001	99730000	0.672840048016007	0.672840048016007
12	99730001	99731000	0.835171536557841	0.835171536557841
12	99731001	99732000	0.71435722899376	0.71435722899376
12	99732001	99733000	0.702555450577782	0.702555450577782
12	99733001	99734000	0.687511485126667	0.687511485126667
12	99734001	99735000	0.675487972544076	0.675487972544076
12	99735001	99736000	0.748088349026518	0.748088349026518
12	99736001	99737000	0.771278181120298	0.771278181120298
12	99737001	99738000	0.801348032165354	0.801348032165354
12	99738001	99739000	0.7102326596863	0.7102326596863
12	99739001	99740000	0.779093867185568	0.779093867185568
12	99740001	99741000	0.65240211334011	0.65240211334011
12	99741001	99742000	0.76912525967016	0.76912525967016
12	99742001	99743000	0.771985377431733	0.771985377431733
12	99743001	99744000	0.823054891527756	0.823054891527756
12	99744001	99745000	0.81523910906367	0.81523910906367
12	99745001	99746000	0.637190591007825	0.637190591007825
12	99746001	99747000	0.592367861636867	0.592367861636867
12	99747001	99748000	0.710481586421831	0.710481586421831
12	99748001	99749000	0.85068465806202	0.85068465806202
12	99749001	99750000	0.711535194849513	0.711535194849513
12	99750001	99751000	0.565613701589286	0.565613701589286
12	99751001	99752000	0.520401765884466	0.520401765884466
12	99752001	99753000	0.674091432799172	0.674091432799172
12	99753001	99754000	0.378314911916452	0.378314911916452
12	99754001	99755000	0.732504290253798	0.732504290253798
12	99755001	99756000	0.788123568828818	0.788123568828818
12	99756001	99757000	0.549641197933355	0.549641197933355
12	99757001	99758000	0.809176866165015	0.809176866165015
12	99758001	99759000	0.755779962257537	0.755779962257537
12	99759001	99760000	0.525339990496591	0.525339990496591
12	99760001	99761000	0.657747662442187	0.657747662442187
12	99761001	99762000	0.556472471389622	0.556472471389622
12	99762001	99763000	0.619033739828391	0.619033739828391
12	99763001	99764000	0.651271604496087	0.651271604496087
12	99764001	99765000	0.81757024777242	0.81757024777242
12	99765001	99766000	0.629015526411298	0.629015526411298
12	99766001	99767000	0.703841427356715	0.703841427356715
12	99767001	99768000	0.836112045044956	0.836112045044956
12	99768001	99769000	0.663877019095604	0.663877019095604
12	99769001	99770000	0.821088794034616	0.821088794034616
12	99770001	99771000	0.840954884855404	0.840954884855404
12	99771001	99772000	0.816326828847969	0.816326828847969
12	99772001	99773000	0.757034746546465	0.757034746546465
12	99773001	99774000	0.685709956641891	0.685709956641891
12	99774001	99775000	0.703933241985589	0.703933241985589
12	99775001	99776000	0.717801299718203	0.717801299718203
12	99776001	99777000	0.788744638127309	0.788744638127309
12	99777001	99778000	0.691690577064653	0.691690577064653
12	99778001	99779000	0.617736359304124	0.617736359304124
12	99779001	99780000	0.405450012591875	0.405450012591875
12	99780001	99781000	0.897220718064913	0.897220718064913
12	99781001	99782000	0.830248423220542	0.830248423220542
12	99782001	99783000	0.708074923617406	0.708074923617406
12	99783001	99784000	0.799040096618518	0.799040096618518
12	99784001	99785000	0.787158899618065	0.787158899618065
12	99785001	99786000	0.597348842717579	0.597348842717579
12	99786001	99787000	1.0158805421486	1.0158805421486
12	99787001	99788000	0.803348195918491	0.803348195918491
12	99788001	99789000	0.749061122461374	0.749061122461374
12	99789001	99790000	0.730496377581176	0.730496377581176
12	99790001	99791000	0.691061705183583	0.691061705183583
12	99791001	99792000	0.786683416314398	0.786683416314398
12	99792001	99793000	0.735234597325032	0.735234597325032
12	99793001	99794000	0.725380998338239	0.725380998338239
12	99794001	99795000	0.535204362794163	0.535204362794163
12	99795001	99796000	0.850392411004159	0.850392411004159
12	99796001	99797000	0.794174153208244	0.794174153208244
12	99797001	99798000	0.894018837335452	0.894018837335452
12	99798001	99799000	0.825276970281219	0.825276970281219
12	99799001	99800000	0.656517584583975	0.656517584583975
12	99800001	99801000	0.764403340961527	0.764403340961527
12	99801001	99802000	0.954547615965383	0.954547615965383
12	99802001	99803000	0.877338675998887	0.877338675998887
12	99803001	99804000	0.788921467897006	0.788921467897006
12	99804001	99805000	0.675559631960227	0.675559631960227
12	99805001	99806000	0.717372314788138	0.717372314788138
12	99806001	99807000	0.639506356706008	0.639506356706008
12	99807001	99808000	0.76304423547975	0.76304423547975
12	99808001	99809000	0.667704136057887	0.667704136057887
12	99809001	99810000	0.619586780198099	0.619586780198099
12	99810001	99811000	0.643659135616896	0.643659135616896
12	99811001	99812000	0.863920682105759	0.863920682105759
12	99812001	99813000	0.611379760430132	0.611379760430132
12	99813001	99814000	0.704873706171754	0.704873706171754
12	99814001	99815000	0.927279594423479	0.927279594423479
12	99815001	99816000	0.752397926879872	0.752397926879872
12	99816001	99817000	0.689421221936196	0.689421221936196
12	99817001	99818000	0.832333371919417	0.832333371919417
12	99818001	99819000	0.627650306873852	0.627650306873852
12	99819001	99820000	0.883652863657117	0.883652863657117
12	99820001	99821000	0.747865546798092	0.747865546798092
12	99821001	99822000	0.719518599762888	0.719518599762888
12	99822001	99823000	0.790495017920966	0.790495017920966
12	99823001	99824000	0.731970672644958	0.731970672644958
12	99824001	99825000	0.757491681533458	0.757491681533458
12	99825001	99826000	0.720525460653321	0.720525460653321
12	99826001	99827000	0.816611420214516	0.816611420214516
12	99827001	99828000	0.554032091937042	0.554032091937042
12	99828001	99829000	0.638239885382605	0.638239885382605
12	99829001	99830000	0.692525158412976	0.692525158412976
12	99830001	99831000	0.769369799004565	0.769369799004565
12	99831001	99832000	0.864524746778902	0.864524746778902
12	99832001	99833000	0.703613911253578	0.703613911253578
12	99833001	99834000	0.690503648601505	0.690503648601505
12	99834001	99835000	0.695646751146884	0.695646751146884
12	99835001	99836000	0.534045755301229	0.534045755301229
12	99836001	99837000	0.676205627780803	0.676205627780803
12	99837001	99838000	0.673591900974984	0.673591900974984
12	99838001	99839000	0.756859396369863	0.756859396369863
12	99839001	99840000	0.730641588757318	0.730641588757318
12	99840001	99841000	0.766748227705567	0.766748227705567
12	99841001	99842000	0.768827881867907	0.768827881867907
12	99842001	99843000	0.578108204440017	0.578108204440017
12	99843001	99844000	0.854058742696113	0.854058742696113
12	99844001	99845000	0.602894686957231	0.602894686957231
12	99845001	99846000	0.329453425683894	0.329453425683894
12	99846001	99847000	0.600770611694597	0.600770611694597
12	99847001	99848000	0.860955461392418	0.860955461392418
12	99848001	99849000	0.856821958154562	0.856821958154562
12	99849001	99850000	0.761049514200569	0.761049514200569
12	99850001	99851000	0.816136287861366	0.816136287861366
12	99851001	99852000	0.770423989406054	0.770423989406054
12	99852001	99853000	0.948533354581939	0.948533354581939
12	99853001	99854000	0.845232873576429	0.845232873576429
12	99854001	99855000	0.685462730329242	0.685462730329242
12	99855001	99856000	0.742374367460545	0.742374367460545
12	99856001	99857000	0.848306382745657	0.848306382745657
12	99857001	99858000	0.806130440577437	0.806130440577437
12	99858001	99859000	0.715043609832301	0.715043609832301
12	99859001	99860000	0.853115522789909	0.853115522789909
12	99860001	99861000	0.984863600685383	0.984863600685383
12	99861001	99862000	0.755228979734008	0.755228979734008
12	99862001	99863000	0.906828012933789	0.906828012933789
12	99863001	99864000	0.369702186083511	0.369702186083511
12	99864001	99865000	0.727223870165432	0.727223870165432
12	99865001	99866000	0.743279792668551	0.743279792668551
12	99866001	99867000	0.684690178619491	0.684690178619491
12	99867001	99868000	0.654227558743858	0.654227558743858
12	99868001	99869000	0.290999471567563	0.290999471567563
12	99869001	99870000	0.476562685053231	0.476562685053231
12	99870001	99871000	0.685527864782424	0.685527864782424
12	99871001	99872000	0.810657621421741	0.810657621421741
12	99872001	99873000	0.54833036721437	0.54833036721437
12	99873001	99874000	0.741725589468853	0.741725589468853
12	99874001	99875000	0.949236987450564	0.949236987450564
12	99875001	99876000	0.77059273219109	0.77059273219109
12	99876001	99877000	0.76791910081089	0.76791910081089
12	99877001	99878000	0.7958223830384	0.7958223830384
12	99878001	99879000	0.830103854083076	0.830103854083076
12	99879001	99880000	0.920298801040699	0.920298801040699
12	99880001	99881000	0.689846910722594	0.689846910722594
12	99881001	99882000	0.698987352690734	0.698987352690734
12	99882001	99883000	0.529793708025322	0.529793708025322
12	99883001	99884000	0.730923736568936	0.730923736568936
12	99884001	99885000	0.548519551828235	0.548519551828235
12	99885001	99886000	0.69610537869075	0.69610537869075
12	99886001	99887000	0.890037386652552	0.890037386652552
12	99887001	99888000	0.777959482894336	0.777959482894336
12	99888001	99889000	0.673013960331604	0.673013960331604
12	99889001	99890000	0.749791649523925	0.749791649523925
12	99890001	99891000	0.846463946521821	0.846463946521821
12	99891001	99892000	0.691224007309895	0.691224007309895
12	99892001	99893000	0.847901910968976	0.847901910968976
12	99893001	99894000	0.81161020898762	0.81161020898762
12	99894001	99895000	0.829808940184581	0.829808940184581
12	99895001	99896000	0.67456581867294	0.67456581867294
12	99896001	99897000	0.692711532787615	0.692711532787615
12	99897001	99898000	0.717492291965964	0.717492291965964
12	99898001	99899000	0.877868097541608	0.877868097541608
12	99899001	99900000	0.4904020029102	0.4904020029102
12	99900001	99901000	0.782957996244686	0.782957996244686
12	99901001	99902000	0.644981331467158	0.644981331467158
12	99902001	99903000	0.578610411237604	0.578610411237604
12	99903001	99904000	0.842171422796323	0.842171422796323
12	99904001	99905000	0.885172418595072	0.885172418595072
12	99905001	99906000	0.748395230848494	0.748395230848494
12	99906001	99907000	0.787476993179511	0.787476993179511
12	99907001	99908000	0.746239766093206	0.746239766093206
12	99908001	99909000	0.736565680507055	0.736565680507055
12	99909001	99910000	0.658010059458918	0.658010059458918
12	99910001	99911000	0.731962658733994	0.731962658733994
12	99911001	99912000	0.784038235022106	0.784038235022106
12	99912001	99913000	0.855061792786464	0.855061792786464
12	99913001	99914000	0.893784129940578	0.893784129940578
12	99914001	99915000	0.853101374980268	0.853101374980268
12	99915001	99916000	0.773147664317415	0.773147664317415
12	99916001	99917000	0.724621621207702	0.724621621207702
12	99917001	99918000	0.813091599374975	0.813091599374975
12	99918001	99919000	0.793456170815009	0.793456170815009
12	99919001	99920000	0.58030886725309	0.58030886725309
12	99920001	99921000	0.854556881752902	0.854556881752902
12	99921001	99922000	0.861540747248584	0.861540747248584
12	99922001	99923000	0.83142188765253	0.83142188765253
12	99923001	99924000	0.675647313987241	0.675647313987241
12	99924001	99925000	0.594093934784946	0.594093934784946
12	99925001	99926000	0.896585251270648	0.896585251270648
12	99926001	99927000	0.651629092817476	0.651629092817476
12	99927001	99928000	0.45321020496211	0.45321020496211
12	99928001	99929000	0.618157689652385	0.618157689652385
12	99929001	99930000	0.688874941182133	0.688874941182133
12	99930001	99931000	0.46011626762787	0.46011626762787
12	99931001	99932000	0.851137616961777	0.851137616961777
12	99932001	99933000	0.758546424013648	0.758546424013648
12	99933001	99934000	0.586135060017714	0.586135060017714
12	99934001	99935000	0.859700259422095	0.859700259422095
12	99935001	99936000	0.878661917297204	0.878661917297204
12	99936001	99937000	0.783613841340779	0.783613841340779
12	99937001	99938000	0.557416031469214	0.557416031469214
12	99938001	99939000	0.734385557552237	0.734385557552237
12	99939001	99940000	0.763758869483781	0.763758869483781
12	99940001	99941000	0.740100476394567	0.740100476394567
12	99941001	99942000	0.755691168850993	0.755691168850993
12	99942001	99943000	0.63575765066427	0.63575765066427
12	99943001	99944000	0.869794136001624	0.869794136001624
12	99944001	99945000	0.728970711538757	0.728970711538757
12	99945001	99946000	0.938045699912247	0.938045699912247
12	99946001	99947000	0.611581505956731	0.611581505956731
12	99947001	99948000	0.730923711502181	0.730923711502181
12	99948001	99949000	0.788340876078619	0.788340876078619
12	99949001	99950000	0.864444587916618	0.864444587916618
12	99950001	99951000	0.786319698190935	0.786319698190935
12	99951001	99952000	0.57488000075815	0.57488000075815
12	99952001	99953000	0.834662934472945	0.834662934472945
12	99953001	99954000	0.815223574596449	0.815223574596449
12	99954001	99955000	0.820304582828528	0.820304582828528
12	99955001	99956000	0.780134560206232	0.780134560206232
12	99956001	99957000	0.827810793027049	0.827810793027049
12	99957001	99958000	0.589763611787598	0.589763611787598
12	99958001	99959000	0.465132417604254	0.465132417604254
12	99959001	99960000	0.816938195492714	0.816938195492714
12	99960001	99961000	0.77786522196041	0.77786522196041
12	99961001	99962000	0.621943749697349	0.621943749697349
12	99962001	99963000	0.677249718833995	0.677249718833995
12	99963001	99964000	0.630180984544348	0.630180984544348
12	99964001	99965000	0.351631057336545	0.351631057336545
12	99965001	99966000	0.680514333171557	0.680514333171557
12	99966001	99967000	0.416285847568546	0.416285847568546
12	99967001	99968000	0.651778578577438	0.651778578577438
12	99968001	99969000	0.835493860596627	0.835493860596627
12	99969001	99970000	0.844066517446402	0.844066517446402
12	99970001	99971000	0.728708452994995	0.728708452994995
12	99971001	99972000	0.63430721270363	0.63430721270363
12	99972001	99973000	0.823558234016675	0.823558234016675
12	99973001	99974000	0.990332364337462	0.990332364337462
12	99974001	99975000	0.509083983973445	0.509083983973445
12	99975001	99976000	0.659009767355822	0.659009767355822
12	99976001	99977000	0.935645977841165	0.935645977841165
12	99977001	99978000	0.72160385369185	0.72160385369185
12	99978001	99979000	0.631346805624361	0.631346805624361
12	99979001	99980000	0.853005723054046	0.853005723054046
12	99980001	99981000	0.650419912392351	0.650419912392351
12	99981001	99982000	1.00217602418715	1.00217602418715
12	99982001	99983000	0.552390990235081	0.552390990235081
12	99983001	99984000	0.716811997044259	0.716811997044259
12	99984001	99985000	0.70557392287908	0.70557392287908
12	99985001	99986000	0.621409571500884	0.621409571500884
12	99986001	99987000	0.661232416553425	0.661232416553425
12	99987001	99988000	0.644623660956705	0.644623660956705
12	99988001	99989000	0.82196558100383	0.82196558100383
12	99989001	99990000	0.27689392876477	0.27689392876477
12	99990001	99991000	0.708898839609943	0.708898839609943
12	99991001	99992000	0.759796386801467	0.759796386801467
12	99992001	99993000	0.677482758326847	0.677482758326847
12	99993001	99994000	0.778146915977045	0.778146915977045
12	99994001	99995000	0.742953030719112	0.742953030719112
12	99995001	99996000	0.768674029803226	0.768674029803226
12	99996001	99997000	0.854332074930917	0.854332074930917
12	99997001	99998000	0.844572298539224	0.844572298539224
12	99998001	99999000	0.664328236853725	0.664328236853725
12	99999001	100000000	0.776196206763179	0.776196206763179
12	100000001	100001000	0.637256033698964	0.637256033698964
12	100001001	100002000	0.696931507535761	0.696931507535761
12	100002001	100003000	0.766674949108379	0.766674949108379
12	100003001	100004000	0.848685889488536	0.848685889488536
12	100004001	100005000	0.834915366262614	0.834915366262614
12	100005001	100006000	0.821606109462093	0.821606109462093
12	100006001	100007000	0.852341948761147	0.852341948761147
12	100007001	100008000	0.904779569616707	0.904779569616707
12	100008001	100009000	0.707712446623025	0.707712446623025
12	100009001	100010000	0.75773970909566	0.75773970909566
12	100010001	100011000	0.817612551217257	0.817612551217257
12	100011001	100012000	0.755344202266072	0.755344202266072
12	100012001	100013000	0.754863373084573	0.754863373084573
12	100013001	100014000	0.744793758152201	0.744793758152201
12	100014001	100015000	0.888587672108096	0.888587672108096
